,hora,temperatura,Punto de rocio,Humedad,viento,nudos de viento,Rafaga,Presion,Precipitacion,Condicion,fecha
1103,1:00 PM,73 °F,46 °F,38 %,VAR,5 mph,0 mph,21.63 in,0.0 in,Showers in the Vicinity,2020-03-14
1104,2:00 PM,72 °F,45 °F,38 %,N,7 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2020-03-14
1105,3:00 PM,75 °F,45 °F,34 %,VAR,5 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2020-03-14
1106,4:02 PM,73 °F,45 °F,36 %,SE,17 mph,0 mph,21.56 in,0.0 in,Mostly Cloudy,2020-03-14
1107,5:00 PM,70 °F,46 °F,43 %,SE,13 mph,0 mph,21.56 in,0.0 in,Mostly Cloudy,2020-03-14
1108,6:00 PM,72 °F,45 °F,38 %,SE,6 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2020-03-14
1109,5:00 AM,54 °F,48 °F,82 %,ESE,3 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-03-15
1110,6:00 AM,54 °F,50 °F,88 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-03-15
1111,7:00 AM,54 °F,50 °F,88 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-03-15
1112,8:00 AM,55 °F,52 °F,88 %,ENE,6 mph,0 mph,21.71 in,0.0 in,Fair,2020-03-15
1113,9:00 AM,61 °F,52 °F,72 %,ENE,5 mph,0 mph,21.73 in,0.0 in,Fair,2020-03-15
1114,10:00 AM,64 °F,52 °F,64 %,VAR,5 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2020-03-15
1115,11:00 AM,66 °F,50 °F,56 %,VAR,5 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-03-15
1116,12:00 PM,70 °F,48 °F,46 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Showers in the Vicinity,2020-03-15
1117,1:00 PM,70 °F,46 °F,43 %,VAR,5 mph,0 mph,21.63 in,0.0 in,Showers in the Vicinity,2020-03-15
1118,1:27 PM,72 °F,50 °F,46 %,S,14 mph,0 mph,21.60 in,0.0 in,Showers in the Vicinity,2020-03-15
1119,2:00 PM,75 °F,45 °F,34 %,SSW,9 mph,0 mph,21.58 in,0.0 in,Showers in the Vicinity,2020-03-15
1120,2:15 PM,72 °F,43 °F,35 %,SSW,9 mph,0 mph,21.60 in,0.0 in,Thunder,2020-03-15
1121,3:00 PM,72 °F,37 °F,29 %,VAR,2 mph,0 mph,21.56 in,0.0 in,Showers in the Vicinity,2020-03-15
1122,4:00 PM,70 °F,48 °F,46 %,SE,7 mph,0 mph,21.54 in,0.0 in,Mostly Cloudy,2020-03-15
1123,5:00 PM,73 °F,45 °F,36 %,VAR,1 mph,0 mph,21.54 in,0.0 in,Fair,2020-03-15
1124,6:00 PM,72 °F,46 °F,41 %,W,5 mph,0 mph,21.54 in,0.0 in,Mostly Cloudy,2020-03-15
1125,5:00 AM,54 °F,52 °F,94 %,NE,3 mph,0 mph,21.67 in,0.0 in,Light Rain,2020-03-16
1126,6:00 AM,54 °F,52 °F,94 %,WNW,1 mph,0 mph,21.65 in,0.0 in,Cloudy,2020-03-16
1127,7:00 AM,54 °F,52 °F,94 %,ENE,6 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-03-16
1128,8:00 AM,59 °F,52 °F,77 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-03-16
1129,9:00 AM,63 °F,50 °F,63 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-03-16
1130,10:00 AM,64 °F,52 °F,64 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-03-16
1131,11:00 AM,66 °F,46 °F,49 %,VAR,3 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2020-03-16
1132,12:00 PM,72 °F,46 °F,41 %,VAR,6 mph,22 mph,21.63 in,0.0 in,Mostly Cloudy,2020-03-16
1133,1:00 PM,70 °F,46 °F,43 %,NNE,8 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2020-03-16
1134,2:00 PM,70 °F,46 °F,43 %,VAR,6 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2020-03-16
1135,3:00 PM,72 °F,45 °F,38 %,E,6 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2020-03-16
1136,4:00 PM,73 °F,45 °F,36 %,VAR,3 mph,0 mph,21.52 in,0.0 in,Showers in the Vicinity,2020-03-16
1137,5:00 PM,70 °F,46 °F,43 %,S,6 mph,0 mph,21.52 in,0.0 in,Mostly Cloudy,2020-03-16
1138,6:00 PM,70 °F,48 °F,46 %,S,7 mph,0 mph,21.52 in,0.0 in,Showers in the Vicinity,2020-03-16
1139,6:00 AM,50 °F,48 °F,94 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Patches of Fog,2020-03-17
1140,7:00 AM,52 °F,50 °F,94 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Light Drizzle,2020-03-17
1141,8:00 AM,52 °F,50 °F,94 %,CALM,0 mph,0 mph,21.71 in,0.0 in,Patches of Fog,2020-03-17
1142,9:00 AM,54 °F,52 °F,94 %,CALM,0 mph,0 mph,21.71 in,0.0 in,Drizzle,2020-03-17
1143,10:00 AM,55 °F,48 °F,77 %,VAR,3 mph,0 mph,21.71 in,0.0 in,Patches of Fog,2020-03-17
1144,11:00 AM,59 °F,50 °F,72 %,NE,6 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-03-17
1145,12:00 PM,61 °F,48 °F,63 %,VAR,6 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-03-17
1146,1:00 PM,63 °F,48 °F,59 %,VAR,3 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-03-17
1147,2:00 PM,63 °F,48 °F,59 %,N,6 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-03-17
1148,3:00 PM,64 °F,46 °F,52 %,NE,6 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2020-03-17
1149,4:00 PM,68 °F,48 °F,49 %,VAR,2 mph,0 mph,21.56 in,0.0 in,Fair,2020-03-17
1150,5:00 PM,66 °F,48 °F,52 %,N,3 mph,0 mph,21.56 in,0.0 in,Partly Cloudy,2020-03-17
1151,6:00 PM,66 °F,50 °F,56 %,N,3 mph,0 mph,21.56 in,0.0 in,Fair,2020-03-17
1152,6:00 AM,55 °F,54 °F,94 %,,0 mph,0 mph,21.65 in,0.0 in,Rain,2020-03-18
1153,6:12 AM,54 °F,52 °F,94 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Rain,2020-03-18
1154,7:00 AM,54 °F,52 °F,94 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Light Rain,2020-03-18
1155,8:00 AM,54 °F,52 °F,94 %,CALM,0 mph,0 mph,21.71 in,0.0 in,Rain,2020-03-18
1156,9:00 AM,54 °F,52 °F,94 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Light Rain,2020-03-18
1157,10:00 AM,57 °F,52 °F,82 %,N,3 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-03-18
1158,11:00 AM,59 °F,52 °F,77 %,ENE,7 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-03-18
1159,12:00 PM,64 °F,52 °F,64 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-03-18
1160,1:00 PM,63 °F,48 °F,59 %,NNE,7 mph,0 mph,21.65 in,0.0 in,Showers in the Vicinity,2020-03-18
1161,2:00 PM,63 °F,48 °F,59 %,VAR,3 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-03-18
1162,3:00 PM,66 °F,50 °F,56 %,WNW,5 mph,0 mph,21.60 in,0.0 in,Showers in the Vicinity,2020-03-18
1163,4:00 PM,66 °F,46 °F,49 %,VAR,6 mph,0 mph,21.56 in,0.0 in,Partly Cloudy,2020-03-18
1164,5:00 PM,68 °F,50 °F,52 %,VAR,3 mph,0 mph,21.56 in,0.0 in,Partly Cloudy,2020-03-18
1165,6:00 PM,66 °F,50 °F,56 %,NNE,7 mph,0 mph,21.56 in,0.0 in,Showers in the Vicinity,2020-03-18
1166,7:00 AM,55 °F,52 °F,88 %,ENE,2 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-03-19
1167,8:00 AM,59 °F,52 °F,77 %,E,1 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-03-19
1168,9:00 AM,64 °F,50 °F,59 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-03-19
1169,10:00 AM,66 °F,50 °F,56 %,N,5 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-03-19
1170,11:00 AM,70 °F,50 °F,49 %,NW,5 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2020-03-19
1171,12:00 PM,72 °F,48 °F,43 %,ENE,7 mph,0 mph,21.63 in,0.0 in,Showers in the Vicinity,2020-03-19
1172,1:00 PM,73 °F,50 °F,44 %,VAR,3 mph,0 mph,21.58 in,0.0 in,Showers in the Vicinity,2020-03-19
1173,7:00 AM,54 °F,52 °F,94 %,ENE,3 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-03-20
1174,8:00 AM,55 °F,50 °F,82 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Showers in the Vicinity,2020-03-20
1175,9:00 AM,66 °F,52 °F,60 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Showers in the Vicinity,2020-03-20
1176,10:00 AM,59 °F,50 °F,72 %,NE,3 mph,0 mph,21.67 in,0.0 in,Cloudy,2020-03-20
1177,11:00 AM,61 °F,48 °F,63 %,NE,6 mph,0 mph,21.67 in,0.0 in,Cloudy,2020-03-20
1178,12:00 PM,64 °F,50 °F,59 %,VAR,3 mph,0 mph,21.63 in,0.0 in,Cloudy,2020-03-20
1179,1:00 PM,68 °F,52 °F,56 %,VAR,7 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2020-03-20
1180,7:00 AM,54 °F,52 °F,94 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Cloudy,2020-03-21
1181,8:00 AM,55 °F,50 °F,82 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Cloudy,2020-03-21
1182,9:00 AM,57 °F,50 °F,77 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Cloudy,2020-03-21
1183,10:00 AM,59 °F,50 °F,72 %,VAR,3 mph,0 mph,21.63 in,0.0 in,Cloudy,2020-03-21
1184,11:00 AM,63 °F,52 °F,68 %,VAR,3 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-03-21
1185,12:00 PM,66 °F,48 °F,52 %,VAR,5 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2020-03-21
1186,1:00 PM,66 °F,48 °F,52 %,NE,7 mph,0 mph,21.56 in,0.0 in,Mostly Cloudy,2020-03-21
1187,2:00 PM,70 °F,48 °F,46 %,VAR,3 mph,0 mph,21.52 in,0.0 in,Mostly Cloudy,2020-03-21
1188,3:00 PM,72 °F,46 °F,41 %,SE,5 mph,0 mph,21.52 in,0.0 in,Showers in the Vicinity,2020-03-21
1189,7:00 AM,55 °F,52 °F,88 %,,0 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-03-22
1190,8:00 AM,59 °F,52 °F,77 %,ENE,5 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-03-22
1191,9:00 AM,61 °F,50 °F,68 %,VAR,5 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-03-22
1192,10:00 AM,61 °F,48 °F,63 %,NE,6 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-03-22
1193,11:00 AM,64 °F,50 °F,59 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-03-22
1194,12:00 PM,68 °F,50 °F,52 %,N,5 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2020-03-22
1195,1:00 PM,66 °F,54 °F,64 %,NNW,9 mph,0 mph,21.58 in,0.0 in,Showers in the Vicinity,2020-03-22
1196,7:00 AM,55 °F,55 °F,100 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-03-23
1197,8:00 AM,57 °F,54 °F,88 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Light Rain,2020-03-23
1198,9:00 AM,59 °F,55 °F,88 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-03-23
1199,10:00 AM,59 °F,54 °F,82 %,ENE,5 mph,0 mph,21.71 in,0.0 in,Showers in the Vicinity,2020-03-23
1200,11:00 AM,63 °F,54 °F,72 %,VAR,3 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-03-23
1201,12:00 PM,64 °F,52 °F,64 %,N,8 mph,0 mph,21.69 in,0.0 in,Showers in the Vicinity,2020-03-23
1202,1:00 PM,68 °F,54 °F,60 %,VAR,6 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-03-23
1203,2:00 PM,68 °F,50 °F,52 %,N,7 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-03-23
1204,3:00 PM,70 °F,52 °F,53 %,N,6 mph,0 mph,21.63 in,0.0 in,Showers in the Vicinity,2020-03-23
1205,7:00 AM,52 °F,48 °F,88 %,CALM,0 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-03-24
1206,8:00 AM,54 °F,46 °F,77 %,ENE,2 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-03-24
1207,9:00 AM,59 °F,48 °F,67 %,NW,3 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2020-03-24
1208,10:00 AM,64 °F,50 °F,59 %,VAR,5 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2020-03-24
1209,11:00 AM,68 °F,48 °F,49 %,VAR,3 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-03-24
1210,12:00 PM,70 °F,48 °F,46 %,VAR,6 mph,0 mph,21.67 in,0.0 in,Fair,2020-03-24
1211,1:00 PM,72 °F,48 °F,43 %,ENE,7 mph,0 mph,21.63 in,0.0 in,Fair,2020-03-24
1212,7:00 AM,55 °F,46 °F,72 %,CALM,0 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2020-03-25
1213,8:00 AM,59 °F,48 °F,67 %,E,5 mph,0 mph,21.65 in,0.0 in,Fair,2020-03-25
1214,9:00 AM,64 °F,48 °F,56 %,NE,5 mph,0 mph,21.65 in,0.0 in,Fair,2020-03-25
1215,10:00 AM,64 °F,48 °F,56 %,NE,8 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-03-25
1216,11:00 AM,66 °F,48 °F,52 %,VAR,1 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-03-25
1217,12:00 PM,68 °F,48 °F,49 %,NNE,6 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-03-25
1218,1:00 PM,72 °F,48 °F,43 %,N,6 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2020-03-25
1219,2:00 PM,73 °F,46 °F,38 %,N,8 mph,0 mph,21.56 in,0.0 in,Showers in the Vicinity,2020-03-25
1220,3:00 PM,73 °F,46 °F,38 %,NNE,9 mph,0 mph,21.54 in,0.0 in,Partly Cloudy,2020-03-25
1221,4:00 PM,75 °F,46 °F,36 %,N,7 mph,0 mph,21.52 in,0.0 in,Partly Cloudy,2020-03-25
1222,5:00 PM,72 °F,45 °F,38 %,NNW,3 mph,0 mph,21.52 in,0.0 in,Partly Cloudy,2020-03-25
1223,6:00 PM,70 °F,46 °F,43 %,VAR,9 mph,0 mph,21.52 in,0.0 in,Showers in the Vicinity,2020-03-25
1224,7:00 AM,55 °F,50 °F,82 %,SE,2 mph,0 mph,21.63 in,0.0 in,Fair,2020-03-26
1225,8:00 AM,59 °F,52 °F,77 %,CALM,0 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-03-26
1226,9:00 AM,63 °F,50 °F,63 %,E,2 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2020-03-26
1227,10:00 AM,64 °F,50 °F,59 %,ENE,6 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2020-03-26
1228,11:00 AM,68 °F,48 °F,49 %,ENE,5 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-03-26
1229,12:00 PM,70 °F,48 °F,46 %,VAR,7 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2020-03-26
1230,1:00 PM,72 °F,50 °F,46 %,NNE,6 mph,0 mph,21.58 in,0.0 in,Showers in the Vicinity,2020-03-26
1231,7:00 AM,57 °F,48 °F,72 %,CALM,0 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2020-03-27
1232,8:00 AM,59 °F,50 °F,72 %,VAR,1 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2020-03-27
1233,9:00 AM,61 °F,50 °F,68 %,NNE,3 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2020-03-27
1234,10:00 AM,63 °F,50 °F,63 %,NNW,5 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2020-03-27
1235,11:00 AM,68 °F,50 °F,52 %,VAR,5 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2020-03-27
1236,12:00 PM,70 °F,50 °F,49 %,NE,7 mph,0 mph,21.56 in,0.0 in,Mostly Cloudy,2020-03-27
1237,1:00 PM,72 °F,46 °F,41 %,CALM,0 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2020-03-27
1238,3:00 PM,75 °F,46 °F,36 %,ENE,6 mph,0 mph,21.48 in,0.0 in,Partly Cloudy,2020-03-27
1239,4:00 PM,75 °F,43 °F,31 %,VAR,5 mph,0 mph,21.46 in,0.0 in,Partly Cloudy,2020-03-27
1240,7:00 AM,57 °F,54 °F,88 %,CALM,0 mph,0 mph,21.58 in,0.0 in,Showers in the Vicinity,2020-03-28
1241,8:00 AM,57 °F,54 °F,88 %,VAR,1 mph,0 mph,21.60 in,0.0 in,Showers in the Vicinity,2020-03-28
1242,9:00 AM,57 °F,54 °F,88 %,NE,6 mph,0 mph,21.60 in,0.0 in,Light Drizzle,2020-03-28
1243,10:00 AM,57 °F,54 °F,88 %,ESE,3 mph,0 mph,21.63 in,0.0 in,Light Rain,2020-03-28
1244,11:00 AM,59 °F,54 °F,82 %,VAR,1 mph,0 mph,21.60 in,0.0 in,Cloudy,2020-03-28
1245,12:00 PM,63 °F,54 °F,72 %,E,2 mph,0 mph,21.58 in,0.0 in,Cloudy,2020-03-28
1246,1:00 PM,64 °F,52 °F,64 %,NNE,3 mph,0 mph,21.56 in,0.0 in,Showers in the Vicinity,2020-03-28
1247,7:00 AM,54 °F,54 °F,100 %,CALM,0 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-03-29
1248,8:00 AM,59 °F,54 °F,82 %,CALM,0 mph,0 mph,21.65 in,0.0 in,Fog,2020-03-29
1249,9:00 AM,59 °F,52 °F,77 %,NE,3 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-03-29
1250,10:00 AM,61 °F,50 °F,68 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-03-29
1251,11:00 AM,63 °F,50 °F,63 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-03-29
1252,12:00 PM,63 °F,50 °F,63 %,ENE,6 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-03-29
1253,1:00 PM,66 °F,50 °F,56 %,VAR,2 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2020-03-29
1254,2:00 PM,68 °F,50 °F,52 %,VAR,3 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2020-03-29
1255,7:00 AM,52 °F,50 °F,94 %,NE,5 mph,0 mph,21.69 in,0.0 in,Light Rain,2020-03-30
1256,8:00 AM,52 °F,50 °F,94 %,ENE,7 mph,0 mph,21.71 in,0.0 in,Light Rain,2020-03-30
1257,9:00 AM,52 °F,50 °F,94 %,E,5 mph,0 mph,21.73 in,0.0 in,Light Rain,2020-03-30
1258,10:00 AM,55 °F,50 °F,82 %,ESE,6 mph,0 mph,21.73 in,0.0 in,Cloudy,2020-03-30
1259,11:00 AM,55 °F,50 °F,82 %,NNE,6 mph,0 mph,21.73 in,0.0 in,Showers in the Vicinity,2020-03-30
1260,12:00 PM,57 °F,48 °F,72 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Showers in the Vicinity,2020-03-30
1261,1:00 PM,55 °F,50 °F,82 %,NNW,5 mph,0 mph,21.69 in,0.0 in,Light Rain,2020-03-30
1262,7:00 AM,52 °F,52 °F,100 %,E,3 mph,0 mph,21.67 in,0.0 in,Light Rain,2020-03-31
1263,8:00 AM,54 °F,54 °F,100 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Light Drizzle,2020-03-31
1264,9:00 AM,55 °F,52 °F,88 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Light Drizzle,2020-03-31
1265,10:00 AM,55 °F,54 °F,94 %,ENE,3 mph,0 mph,21.71 in,0.0 in,Rain,2020-03-31
1266,11:00 AM,57 °F,52 °F,82 %,NE,5 mph,0 mph,21.69 in,0.0 in,Cloudy,2020-03-31
1267,12:00 PM,57 °F,52 °F,82 %,N,5 mph,0 mph,21.69 in,0.0 in,Light Rain,2020-03-31
1268,1:00 PM,59 °F,52 °F,77 %,VAR,5 mph,0 mph,21.67 in,0.0 in,Cloudy,2020-03-31
1269,7:00 AM,54 °F,52 °F,94 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-04-01
1270,8:00 AM,54 °F,52 °F,94 %,ENE,3 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-04-01
1271,9:00 AM,59 °F,54 °F,82 %,E,5 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-04-01
1272,10:00 AM,61 °F,52 °F,72 %,VAR,5 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-04-01
1273,11:00 AM,64 °F,52 °F,64 %,NE,5 mph,0 mph,21.67 in,0.0 in,Showers in the Vicinity,2020-04-01
1274,12:00 PM,66 °F,48 °F,52 %,NW,5 mph,0 mph,21.65 in,0.0 in,Showers in the Vicinity,2020-04-01
1275,1:00 PM,70 °F,50 °F,49 %,NNW,5 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2020-04-01
1276,7:00 AM,52 °F,50 °F,94 %,VAR,1 mph,0 mph,21.75 in,0.0 in,Fair,2020-04-02
1277,8:00 AM,55 °F,48 °F,77 %,ENE,5 mph,0 mph,21.75 in,0.0 in,Fair,2020-04-02
1278,9:00 AM,59 °F,48 °F,67 %,VAR,3 mph,0 mph,21.77 in,0.0 in,Partly Cloudy,2020-04-02
1279,10:00 AM,61 °F,48 °F,63 %,ENE,7 mph,0 mph,21.75 in,0.0 in,Mostly Cloudy,2020-04-02
1280,11:00 AM,63 °F,46 °F,55 %,ENE,6 mph,0 mph,21.75 in,0.0 in,Partly Cloudy,2020-04-02
1281,12:00 PM,64 °F,48 °F,56 %,ENE,6 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-04-02
1282,1:00 PM,66 °F,46 °F,49 %,SSE,6 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-04-02
1283,7:00 AM,55 °F,48 °F,77 %,NNE,3 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-04-03
1284,8:00 AM,59 °F,48 °F,67 %,E,5 mph,0 mph,21.73 in,0.0 in,Mostly Cloudy,2020-04-03
1285,9:00 AM,61 °F,50 °F,68 %,VAR,2 mph,0 mph,21.73 in,0.0 in,Mostly Cloudy,2020-04-03
1286,10:00 AM,63 °F,50 °F,63 %,VAR,5 mph,0 mph,21.73 in,0.0 in,Mostly Cloudy,2020-04-03
1287,11:00 AM,61 °F,46 °F,59 %,N,5 mph,0 mph,21.73 in,0.0 in,Cloudy,2020-04-03
1288,12:00 PM,64 °F,48 °F,56 %,N,5 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-04-03
1289,1:00 PM,66 °F,46 °F,49 %,NNE,6 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-04-03
1290,2:00 PM,68 °F,46 °F,46 %,NE,8 mph,0 mph,0.00 in,0.0 in,Partly Cloudy,2020-04-03
1291,7:00 AM,55 °F,48 °F,77 %,CALM,0 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-04-04
1292,8:00 AM,57 °F,48 °F,72 %,ENE,3 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-04-04
1293,9:00 AM,61 °F,48 °F,63 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-04-04
1294,10:00 AM,63 °F,50 °F,63 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-04-04
1295,11:00 AM,66 °F,48 °F,52 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-04-04
1296,12:00 PM,68 °F,48 °F,49 %,VAR,5 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-04-04
1297,1:00 PM,72 °F,50 °F,46 %,NNW,7 mph,0 mph,21.63 in,0.0 in,Showers in the Vicinity,2020-04-04
1298,7:00 AM,55 °F,46 °F,72 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-04-05
1299,8:00 AM,61 °F,46 °F,59 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-04-05
1300,9:00 AM,63 °F,46 °F,55 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-04-05
1301,10:00 AM,66 °F,48 °F,52 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-04-05
1302,11:00 AM,70 °F,48 °F,46 %,VAR,5 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-04-05
1303,12:00 PM,72 °F,46 °F,41 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Fair,2020-04-05
1304,1:00 PM,73 °F,45 °F,36 %,VAR,5 mph,0 mph,21.60 in,0.0 in,Showers in the Vicinity,2020-04-05
1305,7:00 AM,54 °F,52 °F,94 %,CALM,0 mph,0 mph,21.71 in,0.0 in,Patches of Fog,2020-04-06
1306,8:00 AM,57 °F,52 °F,82 %,VAR,1 mph,0 mph,21.73 in,0.0 in,Mostly Cloudy,2020-04-06
1307,9:00 AM,59 °F,50 °F,72 %,VAR,1 mph,0 mph,21.73 in,0.0 in,Partly Cloudy,2020-04-06
1308,10:00 AM,63 °F,52 °F,68 %,VAR,6 mph,0 mph,21.73 in,0.0 in,Partly Cloudy,2020-04-06
1309,11:00 AM,66 °F,48 °F,52 %,NE,8 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2020-04-06
1310,12:00 PM,72 °F,48 °F,43 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-04-06
1311,1:00 PM,72 °F,48 °F,43 %,VAR,6 mph,0 mph,21.65 in,0.0 in,Showers in the Vicinity,2020-04-06
1312,7:00 AM,57 °F,46 °F,67 %,ENE,5 mph,0 mph,21.69 in,0.0 in,Fair,2020-04-07
1313,8:00 AM,61 °F,48 °F,63 %,ENE,3 mph,0 mph,21.71 in,0.0 in,Fair,2020-04-07
1314,9:00 AM,64 °F,48 °F,56 %,VAR,5 mph,0 mph,21.73 in,0.0 in,Partly Cloudy,2020-04-07
1315,10:00 AM,66 °F,48 °F,52 %,NE,8 mph,0 mph,21.73 in,0.0 in,Mostly Cloudy,2020-04-07
